branch,group,group_name,subgroup,diagram_title,part_count,source_url,image_url
engine_111920,14,14,015,COLLECTIVE ILLUSTRATION VACUUM SYSTEM CONNECTING PARTS,0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=14&subgroup=015&VinAction=Choose&language=en,
engine_111920,14,14,030,INTAKE MANIFOLD,0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=14&subgroup=030&VinAction=Choose&language=en,
engine_111920,14,14,060,EXHAUST MANIFOLD,0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=14&subgroup=060&VinAction=Choose&language=en,
engine_111920,14,14,124,VACUUM SYSTEM 202/208,0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=14&subgroup=124&VinAction=Choose&language=en,
engine_111920,14,14,125,VACUUM SYSTEM 124,0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=14&subgroup=125&VinAction=Choose&language=en,
engine_111920,14,14,170,VACUUM SYSTEM 210,0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=14&subgroup=170&VinAction=Choose&language=en,
engine_111920,14,14,180,VACUUM SYSTEM 170,0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=14&subgroup=180&VinAction=Choose&language=en,
engine_111920,15,15,015,STARTING MOTOR,0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=15&subgroup=015&VinAction=Choose&language=en,
engine_111920,15,15,030,ALTERNATOR,0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=15&subgroup=030&VinAction=Choose&language=en,
engine_111920,15,15,060,IGNITION SYSTEM,0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=15&subgroup=060&VinAction=Choose&language=en,
engine_111920,15,15,075,"T.D.C. SENDER UNIT,POSITION SENDER UNIT,KNOCK SENSOR,AND GROUND STRAP",0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=15&subgroup=075&VinAction=Choose&language=en,
engine_111920,15,15,120,"SWITCHES,SENDER UNITS,SENSORS",0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=15&subgroup=120&VinAction=Choose&language=en,
engine_111920,15,15,135,INTAKE MANIFOLD PREHEATING,0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=15&subgroup=135&VinAction=Choose&language=en,
engine_111920,15,15,145,FINAL CONTROL ELEMENT & ATTACHMENT PARTS,0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=15&subgroup=145&VinAction=Choose&language=en,
engine_111920,18,18,015,OIL PUMP,0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=18&subgroup=015&VinAction=Choose&language=en,
engine_111920,18,18,045,OIL FILTER,0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=18&subgroup=045&VinAction=Choose&language=en,
engine_111920,20,20,015,WATER PUMP,0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=20&subgroup=015&VinAction=Choose&language=en,
engine_111920,20,20,030,FAN,0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=20&subgroup=030&VinAction=Choose&language=en,
engine_111920,20,20,045,BELT TIGHTENER,0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=20&subgroup=045&VinAction=Choose&language=en,
engine_111920,20,20,100,COOLING WATER PRE-HEATER,0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=20&subgroup=100&VinAction=Choose&language=en,
engine_111920,20,20,900,ADDITONAL PARTS FOR GAS OPERATION,0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=20&subgroup=900&VinAction=Choose&language=en,
engine_111920,22,22,010,ENGINE SUPPORTS AND ATTACHMENT PARTS,0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=22&subgroup=010&VinAction=Choose&language=en,
engine_111920,25,25,015,CLUTCH,0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=25&subgroup=015&VinAction=Choose&language=en,
engine_111920,54,54,066,"STARTER CABLE HARNESS AND GROUND HARNESS, C/CLK-CLASS",0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=54&subgroup=066&VinAction=Choose&language=en,
engine_111920,54,54,070,"STARTER CABLE HARNESS AND GROUND HARNESS,E-CLASS",0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=54&subgroup=070&VinAction=Choose&language=en,
engine_111920,54,54,085,"STARTER CABLE HARNESS AND GROUND HARNESS,SLK-CLASS",0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=54&subgroup=085&VinAction=Choose&language=en,
engine_111920,54,54,165,"ENGINE CABLE HARNESS, C/CLK-CLASS",0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=54&subgroup=165&VinAction=Choose&language=en,
engine_111920,54,54,190,"ENGINE CABLE HARNESS,E/CLS-CLASS",0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=54&subgroup=190&VinAction=Choose&language=en,
engine_111920,54,54,200,"ENGINE CABLE HARNESS,M/R CLASS",0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=54&subgroup=200&VinAction=Choose&language=en,
engine_111920,54,54,280,"ENGINE CABLE HARNESS,SLK-CLASS",0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=54&subgroup=280&VinAction=Choose&language=en,
engine_111920,54,54,375,ELECTRICAL PARTS USED FOR TRANSMISSION,0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=19K&spmaggtype=M&spmmodel=111920&group=54&subgroup=375&VinAction=Choose&language=en,
manual_transmission_717416,26,26,517,"TRANSMISSION ASSEMBLY WITH RELEASE BEARING, SLAVE CYLINDER GASKET KIT",0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=07B&spmaggtype=GM&spmmodel=717416&group=26&subgroup=517&VinAction=Choose&language=en,
manual_transmission_717416,26,26,530,"TRANSMISSION CASE,TRANSMISSION CASE FRONT COVER",0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=07B&spmaggtype=GM&spmmodel=717416&group=26&subgroup=530&VinAction=Choose&language=en,
manual_transmission_717416,26,26,545,TRANSMISSION SHAFTS AND GEARS,0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=07B&spmaggtype=GM&spmmodel=717416&group=26&subgroup=545&VinAction=Choose&language=en,
manual_transmission_717416,26,26,560,"INTERMEDIATE PIECE,REAR COVER, JOINT FLANGE",0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=07B&spmaggtype=GM&spmmodel=717416&group=26&subgroup=560&VinAction=Choose&language=en,
manual_transmission_717416,26,26,590,"SHIFTING FORK,SWINGING SHIFT LINK, SHIFT LEVER",0,https://www.ilcats.ru/?brand=mercedes&vin=ADB2020186F450004&function=getParts&class=1&catalog=44V&aggtype=FG&model=202018&spmcatalog=07B&spmaggtype=GM&spmmodel=717416&group=26&subgroup=590&VinAction=Choose&language=en,
